2009-02-02	07:15:16.575809	M35	ON	R1_Bed_to_Toilet begin
2009-02-02	07:35:25.22615	M38	OFF
2009-02-02	07:35:31.226999	M38	ON
2009-02-02	07:35:35.671659	M39	OFF
2009-02-02	07:35:57.24973	M38	ON
2009-02-02	07:36:02.431839	M38	OFF
2009-02-02	07:36:03.94471	M38	ON
2009-02-02	07:36:11.7216	M38	OFF
2009-02-02	07:36:13.2516	M38	ON
2009-02-02	07:36:22.26413	M38	OFF
2009-02-02	07:36:24.48391	M38	ON
2009-02-02	07:36:39.556169	M38	OFF
2009-02-02	07:36:42.339819	M38	ON
2009-02-02	07:36:45.92157	M39	ON
2009-02-02	07:36:50.412139	M38	OFF
2009-02-02	07:36:50.771209	M39	OFF
2009-02-02	07:36:54.10729	M40	ON
2009-02-02	07:36:57.028059	M39	ON
2009-02-02	07:36:57.70754	M38	ON
2009-02-02	07:37:00.317189	M39	OFF
2009-02-02	07:37:00.46931	M40	OFF
2009-02-02	07:37:13.421129	M38	OFF
2009-02-02	07:38:00.24111	M38	ON
2009-02-02	07:38:02.797879	M38	OFF
2009-02-02	07:38:03.997669	M38	ON
2009-02-02	07:38:05.87273	M38	ON
2009-02-02	07:38:09.46104	M38	OFF
2009-02-02	07:38:14.88081	M38	ON
2009-02-02	07:38:15.672709	M38	OFF
2009-02-02	07:38:22.146689	M38	ON
2009-02-02	07:38:25.400229	M37	ON
2009-02-02	07:38:27.060379	M38	OFF
2009-02-02	07:38:27.58418	M38	ON
2009-02-02	07:38:29.608799	M29	ON
2009-02-02	07:38:30.056109	M30	ON
2009-02-02	07:38:30.260139	M38	OFF
2009-02-02	07:38:31.220809	M29	OFF
2009-02-02	07:38:31.430629	M37	OFF
2009-02-02	07:38:33.946559	M36	ON	R1_Personal_Hygiene end
2009-02-02	07:44:12.597919	M49	ON	R2_Bed_to_Toilet begin
2009-02-02	07:44:12.74531	M38	OFF
2009-02-02	07:44:12.886409	M46	OFF
2009-02-02	07:44:15.04394	M50	ON
2009-02-02	07:44:15.52659	M44	ON
2009-02-02	07:44:15.88134	M47	OFF
2009-02-02	07:44:16.091619	M47	OFF
2009-02-02	07:44:16.292619	M47	OFF
2009-02-02	07:44:18.04502	M48	OFF
2009-02-02	07:44:18.22705	M49	OFF
2009-02-02	07:44:18.79765	M43	ON
2009-02-02	07:44:20.825139	M28	ON
2009-02-02	07:44:21.16597	M42	ON
2009-02-02	07:44:21.440229	M50	OFF
2009-02-02	07:44:22.07994	M28	OFF
2009-02-02	07:44:23.43422	M44	OFF
2009-02-02	07:44:24.70209	M43	OFF
2009-02-02	07:44:25.069149	M42	OFF
2009-02-02	07:44:27.36963	M38	ON
2009-02-02	07:45:07.387949	M39	ON
2009-02-02	07:45:09.681639	M40	ON
2009-02-02	07:45:10.230439	M41	ON
2009-02-02	07:45:10.54904	M38	OFF
2009-02-02	07:45:12.29485	M39	OFF
2009-02-02	07:45:14.700819	M40	OFF
2009-02-02	07:45:19.043179	M41	OFF
2009-02-02	07:45:19.389519	M41	ON
2009-02-02	07:45:21.34695	M41	OFF
2009-02-02	07:45:26.87786	M41	ON
2009-02-02	07:45:27.324569	M32	ON
2009-02-02	07:45:27.506479	M32	ON
2009-02-02	07:45:29.680929	M41	OFF
2009-02-02	07:45:30.282919	M36	ON
2009-02-02	07:45:31.035589	M30	ON
2009-02-02	07:45:31.34556	M32	OFF
2009-02-02	07:45:32.374759	M29	ON
2009-02-02	07:45:33.078409	M28	ON
2009-02-02	07:45:33.28625	M36	OFF
2009-02-02	07:45:33.87032	M30	OFF
2009-02-02	07:45:36.271919	M29	OFF
2009-02-02	07:45:38.845099	M28	OFF
2009-02-02	07:45:39.567539	M28	ON
2009-02-02	07:45:42.253819	M28	OFF
2009-02-02	07:45:42.48284	M28	OFF
2009-02-02	07:45:42.653879	M28	OFF
2009-02-02	07:45:42.85206	M28	OFF
2009-02-02	07:45:43.28654	M28	ON
2009-02-02	07:45:45.515759	M27	ON
2009-02-02	07:45:45.755749	M41	ON
2009-02-02	07:45:47.891809	M41	OFF
2009-02-02	07:45:48.171619	M28	OFF
2009-02-02	07:45:53.48651	M27	OFF
2009-02-02	07:45:54.84571	M27	ON
2009-02-02	07:45:55.053539	M27	ON
2009-02-02	07:45:55.266109	M27	ON
2009-02-02	07:45:55.46034	M27	ON
2009-02-02	07:46:02.564749	M40	ON
2009-02-02	07:46:03.79203	M39	ON
2009-02-02	07:46:06.003609	M38	ON
2009-02-02	07:46:06.96001	M37	ON
2009-02-02	07:46:07.144939	M41	OFF
2009-02-02	07:46:07.311789	M39	OFF
2009-02-02	07:46:07.60026	M40	OFF
2009-02-02	07:46:12.412709	M42	ON
2009-02-02	07:46:12.57767	M38	OFF
2009-02-02	07:46:13.022079	M43	ON
2009-02-02	07:46:13.300679	M37	OFF
2009-02-02	07:46:15.08747	M43	OFF
2009-02-02	07:46:15.910239	M42	OFF
2009-02-02	07:46:40.02025	M43	ON
2009-02-02	07:46:40.693739	M42	ON
2009-02-02	07:46:41.906869	M44	ON
2009-02-02	07:46:42.506819	M50	ON
2009-02-02	07:46:45.05398	M43	OFF
2009-02-02	07:46:45.259599	M42	OFF
2009-02-02	07:46:45.6426	M48	ON
2009-02-02	07:46:46.027659	M49	ON
2009-02-02	07:46:46.18578	M44	OFF
2009-02-02	07:46:46.512399	M50	OFF
2009-02-02	07:46:47.9835	M47	ON
2009-02-02	07:46:48.14751	M49	OFF
2009-02-02	07:46:53.60523	M47	OFF
2009-02-02	07:46:53.82429	M47	OFF
2009-02-02	07:46:53.98953	M47	OFF
2009-02-02	07:46:54.17119	M47	OFF
2009-02-02	07:46:54.358589	M47	OFF
2009-02-02	07:46:54.541769	M47	OFF
2009-02-02	07:46:55.1379	M48	OFF	R2_Bed_to_Toilet end
2009-02-02	07:47:06.01618	M27	ON
2009-02-02	07:47:08.449579	M29	OFF
2009-02-02	07:47:09.203419	M28	OFF
2009-02-02	07:47:12.635649	M27	OFF
2009-02-02	07:47:13.00902	M26	ON
2009-02-02	07:47:14.97404	M25	ON
2009-02-02	07:47:16.16349	M26	OFF
2009-02-02	07:47:17.683959	M24	ON
2009-02-02	07:47:18.125499	M21	ON
2009-02-02	07:47:18.55923	M25	OFF
2009-02-02	07:47:19.239909	M19	ON	Meal_Preparation begin
2009-02-02	07:47:20.85718	M24	OFF
2009-02-02	07:47:21.147439	M18	ON
2009-02-02	07:47:21.426199	M21	OFF
2009-02-02	07:47:24.35718	M19	OFF
2009-02-02	07:47:24.51057	M19	OFF
2009-02-02	07:47:32.851589	M18	OFF
2009-02-02	07:47:35.774739	M18	ON
2009-02-02	07:47:36.297749	M17	ON
2009-02-02	07:47:38.64385	M17	OFF
2009-02-02	07:47:42.07046	M17	ON
2009-02-02	07:47:45.45757	M18	OFF
2009-02-02	07:47:45.910049	M17	OFF
2009-02-02	07:47:55.25477	M16	ON
2009-02-02	07:47:57.004669	M17	ON
2009-02-02	07:47:57.197669	M17	ON
2009-02-02	07:47:57.75797	M16	OFF
2009-02-02	07:48:07.20212	M16	ON
2009-02-02	07:48:08.98565	M17	OFF
2009-02-02	07:48:09.831099	M16	ON
2009-02-02	07:48:10.647809	AD1-A	2.82754
2009-02-02	07:48:12.68085	M17	ON
2009-02-02	07:48:15.27933	M16	OFF
2009-02-02	07:48:16.658869	AD1-A	2.7977
2009-02-02	07:48:23.748739	M17	OFF
2009-02-02	07:48:32.675729	M17	ON
2009-02-02	07:48:32.873719	M17	ON
2009-02-02	07:48:41.55485	M16	ON
2009-02-02	07:48:45.073019	M17	OFF
2009-02-02	07:49:10.785219	M17	OFF
2009-02-02	07:49:11.02091	M16	OFF
2009-02-02	07:49:24.34167	M17	ON
2009-02-02	07:49:27.250859	M16	ON
2009-02-02	07:49:27.69295	M15	ON
2009-02-02	07:49:31.73194	M16	OFF
2009-02-02	07:49:33.511859	M15	OFF
2009-02-02	07:49:34.258719	M18	ON
2009-02-02	07:49:36.93371	M18	OFF
2009-02-02	07:49:43.13751	M16	ON
2009-02-02	07:49:43.46665	D09	OPEN
2009-02-02	07:49:43.75724	M17	OFF
2009-02-02	07:49:45.4556	M17	ON
2009-02-02	07:49:45.642899	M17	ON
2009-02-02	07:49:45.82786	M17	ON
2009-02-02	07:49:46.297549	D09	CLOSE
2009-02-02	07:49:47.41823	M16	OFF
2009-02-02	07:49:47.980269	AD1-A	2.81895
2009-02-02	07:49:50.4502	AD1-A	2.79606
2009-02-02	07:49:51.59098	M17	OFF
2009-02-02	07:49:52.39105	M17	ON
2009-02-02	07:49:52.59224	M17	ON
2009-02-02	07:49:55.37121	M17	ON
2009-02-02	07:49:55.874269	D09	OPEN
2009-02-02	07:49:59.099299	M17	OFF
2009-02-02	07:50:01.16177	M16	ON
2009-02-02	07:50:01.342479	M16	ON
2009-02-02	07:50:01.82377	M17	ON
2009-02-02	07:50:02.21034	D09	CLOSE
2009-02-02	07:50:04.19807	M16	OFF
2009-02-02	07:50:06.59556	M17	OFF
2009-02-02	07:50:08.239439	M17	ON
2009-02-02	07:50:08.442009	M17	ON
2009-02-02	07:50:08.641959	M17	ON
2009-02-02	07:50:08.84202	M17	ON
2009-02-02	07:50:10.824739	M16	ON
2009-02-02	07:50:10.93966	M15	ON
2009-02-02	07:50:12.85028	M14	ON
2009-02-02	07:50:13.0522	M14	ON
2009-02-02	07:50:13.2372	M14	ON
2009-02-02	07:50:13.957109	M16	OFF
2009-02-02	07:50:14.21421	M17	OFF
2009-02-02	07:50:15.86557	M14	OFF
2009-02-02	07:50:16.00668	M15	OFF
2009-02-02	07:50:16.47053	M13	ON
2009-02-02	07:50:16.74674	M14	ON
2009-02-02	07:50:16.946909	M14	ON
2009-02-02	07:50:18.55148	M15	ON
2009-02-02	07:50:18.85103	M13	OFF
2009-02-02	07:50:19.24516	M16	ON
2009-02-02	07:50:23.40118	M14	OFF
2009-02-02	07:50:23.54952	M17	ON
2009-02-02	07:50:23.78217	M16	OFF
2009-02-02	07:50:23.90225	M15	OFF
2009-02-02	07:50:24.036149	M18	ON
2009-02-02	07:50:25.96	M17	OFF
2009-02-02	07:50:26.15855	M17	OFF
2009-02-02	07:50:30.46036	M17	ON
2009-02-02	07:50:32.34995	AD1-A	2.82215
2009-02-02	07:50:33.60994	M16	ON
2009-02-02	07:50:33.790469	M18	OFF
2009-02-02	07:50:34.707989	M17	OFF
2009-02-02	07:50:41.483289	AD1-A	2.79707
2009-02-02	07:50:43.48218	M16	OFF
2009-02-02	07:50:51.42264	M16	ON
2009-02-02	07:50:52.714629	M16	OFF
2009-02-02	07:50:54.75352	M16	ON
2009-02-02	07:50:55.553879	M15	ON
2009-02-02	07:50:58.702369	M08	ON
2009-02-02	07:50:59.287869	M16	OFF
2009-02-02	07:50:59.591769	M07	ON
2009-02-02	07:51:01.843729	M02	ON
2009-02-02	07:51:01.982089	M15	OFF
2009-02-02	07:51:02.2385	M08	OFF
2009-02-02	07:51:02.724829	AD1-A	2.81934
2009-02-02	07:51:04.182399	M08	ON
2009-02-02	07:51:04.376529	M08	ON
2009-02-02	07:51:05.524699	M02	OFF
2009-02-02	07:51:06.91999	M14	ON
2009-02-02	07:51:07.44491	M08	OFF
2009-02-02	07:51:07.61576	M07	OFF
2009-02-02	07:51:10.169569	M13	ON
2009-02-02	07:51:10.38874	M14	OFF
2009-02-02	07:51:12.71139	M13	OFF
2009-02-02	07:51:13.8561	M13	ON
2009-02-02	07:51:18.72583	M13	OFF
2009-02-02	07:52:08.48847	AD1-A	2.79411
2009-02-02	07:52:56.62331	AD1-A	2.81465
2009-02-02	07:53:52.37856	AD1-A	2.79106
2009-02-02	07:54:01.661829	M13	ON
2009-02-02	07:54:03.150759	M14	ON
2009-02-02	07:54:03.741849	M13	OFF
2009-02-02	07:54:04.095829	M15	ON
2009-02-02	07:54:04.61377	M16	ON
2009-02-02	07:54:05.162839	AD1-A	2.81457
2009-02-02	07:54:06.482369	M14	OFF
2009-02-02	07:54:08.33365	M15	OFF
2009-02-02	07:54:09.764739	M15	ON
2009-02-02	07:54:11.821039	M15	OFF
2009-02-02	07:54:27.20109	M16	OFF
2009-02-02	07:54:30.080739	M16	ON
2009-02-02	07:54:45.340679	M16	OFF
2009-02-02	07:54:50.866319	M16	ON
2009-02-02	07:54:51.881809	M16	ON
2009-02-02	07:54:54.26252	M16	OFF
2009-02-02	07:55:05.58731	M16	ON
2009-02-02	07:55:09.166049	M16	OFF
2009-02-02	07:55:21.17951	M16	ON
2009-02-02	07:55:23.86221	M16	OFF	Meal_Preparation end
2009-02-02	10:19:25.51405	M50	ON
2009-02-02	10:19:28.07093	M43	ON
2009-02-02	10:19:28.218679	M45	OFF
2009-02-02	10:19:28.406929	M42	ON
2009-02-02	10:19:28.550329	M44	ON
2009-02-02	10:19:31.7555	M43	OFF
2009-02-02	10:19:31.956219	M42	OFF
2009-02-02	10:19:32.122139	M50	OFF
2009-02-02	10:19:32.26657	M44	OFF
2009-02-02	10:19:40.18543	M42	ON
2009-02-02	10:19:40.58533	M28	ON
2009-02-02	10:19:40.761399	M29	ON
2009-02-02	10:19:41.137029	M27	ON
2009-02-02	10:19:41.33379	M42	OFF
2009-02-02	10:19:43.21848	M28	OFF
2009-02-02	10:19:43.330569	M29	OFF
2009-02-02	10:19:43.662159	M27	OFF
2009-02-02	10:19:43.875439	M26	ON
2009-02-02	10:19:46.57434	M25	ON
2009-02-02	10:19:48.7978	M21	ON
2009-02-02	10:19:48.989559	M24	ON
2009-02-02	10:19:49.147079	M26	OFF
2009-02-02	10:19:49.5415	M19	ON	Meal_Preparation begin
2009-02-02	10:19:49.766249	M25	OFF
2009-02-02	10:19:52.266089	M17	ON
2009-02-02	10:19:52.45859	M21	OFF
2009-02-02	10:19:52.61347	M24	OFF
2009-02-02	10:19:52.853669	M18	ON
2009-02-02	10:19:53.06062	M17	OFF
2009-02-02	10:19:56.05587	M17	ON
2009-02-02	10:19:56.18615	M19	OFF
2009-02-02	10:19:56.53108	M51	ON
2009-02-02	10:19:58.710079	M17	OFF
2009-02-02	10:20:01.15011	M17	ON
2009-02-02	10:20:01.77182	M51	OFF
2009-02-02	10:20:03.957639	D09	OPEN
2009-02-02	10:20:04.07186	M18	OFF
2009-02-02	10:20:04.28339	M17	OFF
2009-02-02	10:20:08.17153	M17	ON
2009-02-02	10:20:08.53112	M16	OFF
2009-02-02	10:20:08.728019	D09	CLOSE
2009-02-02	10:20:15.115799	M17	OFF
2009-02-02	10:20:15.554059	AD1-A	2.81887
2009-02-02	10:20:25.7379	M17	ON
2009-02-02	10:20:28.616869	M16	ON
2009-02-02	10:20:28.907449	M15	ON
2009-02-02	10:20:30.679909	M17	OFF
2009-02-02	10:20:30.863569	M15	OFF
2009-02-02	10:20:36.97193	M15	ON
2009-02-02	10:20:39.845289	M17	ON
2009-02-02	10:20:40.05325	M15	OFF
2009-02-02	10:20:43.122109	M16	OFF
2009-02-02	10:20:46.14859	M17	OFF
2009-02-02	10:20:48.887409	M17	ON
2009-02-02	10:20:55.0912	M17	OFF
2009-02-02	10:20:55.29813	M17	OFF
2009-02-02	10:21:01.520859	M17	ON
2009-02-02	10:21:03.701879	D08	CLOSE
2009-02-02	10:21:04.052059	D08	CLOSE
2009-02-02	10:21:04.37293	D08	OPEN
2009-02-02	10:21:09.226939	M17	OFF
2009-02-02	10:21:13.657779	D09	OPEN
2009-02-02	10:21:13.85555	D08	CLOSE
2009-02-02	10:21:14.21198	AD1-A	2.79707
2009-02-02	10:21:16.304169	M16	ON
2009-02-02	10:21:18.369529	M16	OFF
2009-02-02	10:21:20.87365	M17	ON
2009-02-02	10:21:21.222949	M16	ON
2009-02-02	10:21:21.698829	M17	OFF
2009-02-02	10:21:24.511209	M16	OFF
2009-02-02	10:21:24.723759	D09	CLOSE
2009-02-02	10:21:27.045769	M17	ON
2009-02-02	10:21:41.04565	M17	OFF
2009-02-02	10:21:44.174079	M17	ON
2009-02-02	10:22:16.437259	D09	OPEN
2009-02-02	10:22:17.65204	M17	OFF
2009-02-02	10:22:17.920449	M17	OFF
2009-02-02	10:22:18.125969	M17	OFF
2009-02-02	10:22:18.38771	M17	OFF
2009-02-02	10:22:18.531339	M17	OFF
2009-02-02	10:22:18.72898	M17	OFF
2009-02-02	10:22:18.896229	M17	OFF
2009-02-02	10:22:19.048209	M17	OFF
2009-02-02	10:22:23.194459	M16	ON
2009-02-02	10:22:23.421509	M16	ON
2009-02-02	10:22:23.62155	M16	ON
2009-02-02	10:22:23.805259	M16	OFF
2009-02-02	10:22:24.0216	M16	OFF
2009-02-02	10:22:24.20963	M16	OFF
2009-02-02	10:22:24.421679	D08	OPEN
2009-02-02	10:22:30.430799	M17	ON
2009-02-02	10:22:30.67945	D09	CLOSE
2009-02-02	10:22:30.868809	D08	CLOSE
2009-02-02	10:22:40.894419	M17	OFF
2009-02-02	10:22:42.289839	M17	ON
2009-02-02	10:22:42.47953	M17	ON
2009-02-02	10:23:13.82532	M17	OFF
2009-02-02	10:23:24.749089	AD1-A	2.8234
2009-02-02	10:23:35.520989	M17	ON
2009-02-02	10:23:45.800649	AD1-A	2.79817
2009-02-02	10:23:50.570849	M17	OFF
2009-02-02	10:24:03.56434	M17	ON
2009-02-02	10:24:12.07515	M18	ON
2009-02-02	10:24:16.7355	M17	OFF
2009-02-02	10:24:16.943079	M18	OFF
2009-02-02	10:24:17.46441	M18	ON
2009-02-02	10:24:21.241029	M17	ON
2009-02-02	10:24:23.71775	M17	OFF
2009-02-02	10:24:23.887269	M18	OFF
2009-02-02	10:24:26.707999	M17	ON
2009-02-02	10:24:32.54638	M33	OFF
2009-02-02	10:24:32.85447	M17	OFF
2009-02-02	10:24:43.982049	M17	ON
2009-02-02	10:24:56.634059	M17	OFF
2009-02-02	10:24:57.506	AD1-A	2.82231
2009-02-02	10:25:02.57677	AD1-A	2.79825
2009-02-02	10:25:10.090169	M17	ON
2009-02-02	10:25:22.848629	AD1-B	0.0955874
2009-02-02	10:25:23.747489	AD1-C	0.443601
2009-02-02	10:25:24.17774	M17	OFF
2009-02-02	10:25:27.37432	AD1-C	0.422897
2009-02-02	10:25:31.32539	AD1-C	0.037149
2009-02-02	10:25:35.079659	AD1-B	0.0338286
2009-02-02	10:25:37.28517	M17	ON
2009-02-02	10:25:43.047719	M17	OFF
2009-02-02	10:25:43.38138	M16	ON
2009-02-02	10:25:52.289819	M16	ON
2009-02-02	10:26:05.29467	M16	OFF
2009-02-02	10:26:14.91562	M16	ON
2009-02-02	10:26:35.82464	M16	OFF
2009-02-02	10:26:48.61817	M17	ON
2009-02-02	10:26:57.500969	M16	ON
2009-02-02	10:26:57.84449	D09	OPEN
2009-02-02	10:27:00.80328	M17	OFF
2009-02-02	10:27:00.98474	M16	OFF
2009-02-02	10:27:05.206579	M17	ON
2009-02-02	10:27:05.56868	D09	CLOSE
2009-02-02	10:27:10.1814	M16	ON
2009-02-02	10:27:10.37051	D09	OPEN
2009-02-02	10:27:15.212519	D09	CLOSE
2009-02-02	10:27:19.465759	M16	OFF
2009-02-02	10:27:29.41697	M17	OFF
2009-02-02	10:27:34.203749	M17	ON
2009-02-02	10:27:34.55022	M18	ON
2009-02-02	10:27:39.570899	M18	OFF
2009-02-02	10:27:44.182379	M17	OFF
2009-02-02	10:27:53.73076	M17	ON
2009-02-02	10:27:54.290019	M51	ON
2009-02-02	10:27:54.420819	M18	ON
2009-02-02	10:28:02.35977	M51	OFF
2009-02-02	10:28:02.45296	M18	OFF
2009-02-02	10:28:07.530119	D10	OPEN
2009-02-02	10:28:14.01145	M17	OFF
2009-02-02	10:28:14.273849	D10	CLOSE
2009-02-02	10:28:23.51832	M16	ON
2009-02-02	10:28:23.823539	M15	ON
2009-02-02	10:28:29.61836	M16	OFF
2009-02-02	10:28:29.919239	M07	ON
2009-02-02	10:28:30.208359	I03	ABSENT
2009-02-02	10:28:30.511389	M02	OFF
2009-02-02	10:28:30.6656	M15	OFF
2009-02-02	10:28:35.930599	M07	OFF
2009-02-02	10:31:06.270499	M07	ON
2009-02-02	10:31:06.564179	M06	ON
2009-02-02	10:31:10.70296	M07	OFF
2009-02-02	10:31:10.879479	M06	OFF
2009-02-02	10:32:11.766249	AD1-A	2.81871
2009-02-02	10:32:50.318399	AD1-A	2.79848
2009-02-02	10:33:06.451129	M06	ON
2009-02-02	10:33:11.67208	M07	OFF
2009-02-02	10:33:11.863759	M06	OFF
2009-02-02	10:33:20.80518	M08	ON
2009-02-02	10:33:21.119469	M16	ON
2009-02-02	10:33:21.36136	M09	OFF
2009-02-02	10:33:21.49825	M15	ON
2009-02-02	10:33:26.098799	M08	OFF
2009-02-02	10:33:26.390789	M17	ON
2009-02-02	10:33:26.66808	M51	ON
2009-02-02	10:33:26.759979	M16	OFF
2009-02-02	10:33:26.98722	M15	OFF
2009-02-02	10:33:27.262239	M18	ON
2009-02-02	10:33:33.120249	M17	OFF
2009-02-02	10:33:33.60524	M51	OFF
2009-02-02	10:33:33.7701	M18	OFF
2009-02-02	10:33:37.30147	M17	ON
2009-02-02	10:33:37.535619	M19	ON
2009-02-02	10:33:37.68142	M51	ON
2009-02-02	10:33:37.996229	D10	OPEN
